id,City,Country,Longitude,Latitude
1871,Kingscourt,Ireland,-6.2755912,53.3500473
1872,Cobh,Ireland,-8.298942,51.848898
1873,Balally,Ireland,-6.5899765,52.176031
1874,Swinford,Ireland,-8.9480659,53.940892
1875,Charlesland,Ireland,-6.0690645,53.1257486
1876,Donnycarney,Ireland,-6.218069,53.374266
1877,Milton,United Kingdom,-0.934063,53.248446
1878,Thomastown,Ireland,-6.7434401,53.2229873
1879,Wirral,United Kingdom,-3.1605843,53.3758568
1880,Whitwell,United Kingdom,-1.555363,54.3886617
1881,Bantry,Ireland,-9.448724,51.680591
1882,Crossmolina,Ireland,-6.473025,54.0086093
1883,Mullagh,Ireland,-8.4977746,51.8895954
1884,Longford,Ireland,-7.8004329,53.7283566
1885,Killumney,Ireland,-8.6340751,52.6638144
1886,Upton,United Kingdom,-1.2780726,53.6190091
1887,Crossmolina,Ireland,-6.473025,54.0086093
1888,Stradbally,Ireland,-8.5054897,52.7107501
1889,Sheffield,United Kingdom,-1.4730092,53.3788422
1890,Longford,Ireland,-7.8004329,53.7283566
1891,Pentre,United Kingdom,-2.941678,52.753093
1892,Dungarvan,Ireland,-6.1822287,53.3788495
1893,Tallaght,Ireland,-6.3660863,53.2874153
1894,Daingean,Ireland,-7.1297243,52.2509369
1895,Manorhamilton,Ireland,-8.1722002,54.3051891
1896,Donnybrook,Ireland,-6.2324705,53.3177535
1897,Ashley,United Kingdom,-2.2685462,51.4139633
1898,Kingscourt,Ireland,-6.2755912,53.3500473
1899,Kilkenny,Ireland,-7.2584,52.655184
1900,Birmingham,United Kingdom,-1.8886845,52.4608207
1901,Dunleer,Ireland,-8.5176583,51.8863277
1902,Edinburgh,United Kingdom,-3.1859102,55.9309486
1903,Edinburgh,United Kingdom,-3.1859102,55.9309486
1904,Hatton,United Kingdom,-1.6462357,52.300713
1905,Boyle,Ireland,-8.2969737,53.9735591
1906,Milton,United Kingdom,-0.934063,53.248446
1907,Moycullen,Ireland,-9.159604,53.302644
1908,Glasnevin,Ireland,-6.266734,53.3829319
1909,Burnside,United Kingdom,-3.5420426,55.9206837
1910,Preston,United Kingdom,-2.70309,53.763201
1911,Belfast,United Kingdom,-5.9308088,54.5940619
1912,Crossmolina,Ireland,-6.473025,54.0086093
1913,Blarney,Ireland,-8.8562835,53.510243
1914,Milton,United Kingdom,-0.934063,53.248446
1915,Clonskeagh,Ireland,-6.2387374,53.3141205
1916,Ballybofey,Ireland,-7.74208,54.70972
1917,Kilcullen,Ireland,-8.5047067,51.8830697
1918,Merton,United Kingdom,-0.2050566,51.4255297
1919,Wirral,United Kingdom,-3.1605843,53.3758568
1920,Bradford,United Kingdom,-1.7937455,53.7832102
1921,Ford,United Kingdom,-1.875716,51.962948
1922,Killorglin,Ireland,-9.7850991,52.1058991
1923,Kinlough,Ireland,-6.1136478,53.2121335
1924,Claremorris,Ireland,-8.334953,51.8610022
1925,Donnybrook,Ireland,-6.2324705,53.3177535
1926,Newport,United Kingdom,1.6993747,52.6915552
1927,Valleymount,Ireland,-6.3077823,53.3655256
1928,Skibbereen,Ireland,-9.268589,51.549106
1929,Malahide,Ireland,-6.1479779,53.450694
1930,Linton,United Kingdom,-2.0215836,54.0542238
1931,Malahide,Ireland,-6.1479779,53.450694
1932,Kildare,Ireland,-6.9140788,53.169971
1933,Raphoe,Ireland,-8.2755058,52.2627273
1934,East End,United Kingdom,-2.0098528,50.7842082
1935,Denton,United Kingdom,-2.114613,53.455203
1936,Church End,United Kingdom,0.1405602,52.216745
1937,Eadestown,Ireland,-6.590926,53.1936864
1938,Tullich,United Kingdom,-3.1269422,57.4694803
1939,Birmingham,United Kingdom,-1.8886845,52.4608207
1940,Milltown,Ireland,-7.9027266,53.4148582
1941,Edinburgh,United Kingdom,-3.1859102,55.9309486
1942,Nenagh,Ireland,-8.2001004,52.86326
1943,Athy,Ireland,-6.9858993,53.0018699
1944,Ballybofey,Ireland,-7.74208,54.70972
1945,Weston,United Kingdom,-0.964804,50.994689
1946,Old Kilcullen,Ireland,-6.7449927,53.1310185
1947,Donegal,Ireland,-8.5946591,54.632283
1948,Brampton,United Kingdom,1.580316,52.382748
1949,Manorhamilton,Ireland,-8.1722002,54.3051891
1950,Bayside,Ireland,-9.1097137,53.2582868
1951,London,United Kingdom,-0.0983812,51.5267946
1952,Dalkey,Ireland,-6.1072403,53.2780047
1953,Kinsale,Ireland,-6.251714,53.3169419
1954,London,United Kingdom,-0.1255489,51.5195403
1955,Piltown,Ireland,-6.3025448,53.6920618
1956,Kirkton,United Kingdom,-4.031512,57.961476
1957,Aberdeen,United Kingdom,-2.2508745,56.968436
1958,Church End,United Kingdom,0.1405602,52.216745
1959,Bayside,Ireland,-9.1097137,53.2582868
1960,Clonskeagh,Ireland,-6.2387374,53.3141205
1961,Youghal,Ireland,-7.8434254,51.949401
1962,Newton,United Kingdom,-3.8847449,57.5842033
1963,Liverpool,United Kingdom,-1.3347302,54.7598905
1964,Dunlewy,Ireland,-6.1157412,53.2774963
1965,Watergrasshill,Ireland,-8.337871,52.0097259
1966,Balally,Ireland,-6.5899765,52.176031
1967,Newmarket on Fergus,Ireland,-8.8950821,52.7604883
1968,Ratoath,Ireland,-6.4671298,53.5050031
1969,Virginia,Ireland,-6.2633149,53.377533
1970,Kildare,Ireland,-6.9140788,53.169971
1971,Skibbereen,Ireland,-9.268589,51.549106
1972,Ballymun,Ireland,-6.264963,53.3897152
1973,Mullagh,Ireland,-8.4977746,51.8895954
1974,Clones,Ireland,-7.2314132,54.1794814
1975,Monaghan,Ireland,-7.0943023,54.2694844
1976,Merton,United Kingdom,-0.2050566,51.4255297
1977,Longford,Ireland,-7.8004329,53.7283566
1978,Dungarvan,Ireland,-6.1822287,53.3788495
1979,Old Kilcullen,Ireland,-6.7449927,53.1310185
1980,Portarlington,Ireland,-7.185387,53.158984
1981,Milton,United Kingdom,-2.955445,57.6727414
1982,Tralee,Ireland,-7.0833118,52.2413206
1983,Crossmolina,Ireland,-6.473025,54.0086093
1984,Mullagh,Ireland,-8.4977746,51.8895954
1985,Monasterevin,Ireland,-7.0625888,53.1387595
1986,Watergrasshill,Ireland,-8.337871,52.0097259
1987,Ballivor,Ireland,-6.1191333,53.1915379
1988,Stradbally,Ireland,-8.5054897,52.7107501
1989,Longford,Ireland,-7.8004329,53.7283566
1990,Raphoe,Ireland,-8.2755058,52.2627273
1991,Norton,United Kingdom,-1.4631269,53.3326454
1992,Whitegate,Ireland,-6.3539424,53.3666338
1993,London,United Kingdom,-0.1284654,51.5142805
1994,Monkstown,Ireland,-8.9775014,52.8314927
1995,Donegal,Ireland,-8.5946591,54.632283
1996,Dunmanway,Ireland,-9.1115941,51.7203863
1997,Manorhamilton,Ireland,-8.1722002,54.3051891
1998,Halton,United Kingdom,-1.48003,53.800245
1999,Virginia,Ireland,-6.2633149,53.377533
2000,Leixlip,Ireland,-6.4887534,53.3653866
2001,Balrothery,Ireland,-6.1884248,53.5879156
2002,Tullich,United Kingdom,-3.1269422,57.4694803
2003,Sutton,United Kingdom,-0.193961,51.3614279
2004,Seaton,United Kingdom,-0.672296,52.574095
2005,Stradbally,Ireland,-8.5054897,52.7107501
2006,Ballymahon,Ireland,-7.7655701,53.5650926
2007,Ballyboden,Ireland,-6.3049392,53.3021194
2008,Bundoran,Ireland,-8.2817353,54.4771768
2009,Walton,United Kingdom,-1.585418,52.177639
2010,Greystones,Ireland,-6.0704904,53.1286984
2011,Glasnevin,Ireland,-6.266734,53.3829319
2012,Rathangan,Ireland,-6.9898366,53.2265199
2013,Seaton,United Kingdom,-0.672296,52.574095
2014,Upton,United Kingdom,-0.7009333,53.3723602
2015,Glasnevin,Ireland,-6.266734,53.3829319
2016,Sutton,United Kingdom,1.3443099,51.195454
2017,Eadestown,Ireland,-6.590926,53.1936864
2018,Sheffield,United Kingdom,-1.4730092,53.3788422
2019,Halton,United Kingdom,-1.48003,53.800245
2020,Kirkton,United Kingdom,-4.031512,57.961476
2021,Ashley,United Kingdom,-2.2685462,51.4139633
2022,Kilmacanoge,Ireland,-6.139018,53.171935
2023,Moycullen,Ireland,-9.159604,53.302644
2024,East End,United Kingdom,-2.0098528,50.7842082
2025,Ballymahon,Ireland,-7.7655701,53.5650926
2026,Edinburgh,United Kingdom,-3.1859102,55.9309486
2027,Dungarvan,Ireland,-6.1822287,53.3788495
2028,Claremorris,Ireland,-8.334953,51.8610022
2029,Ballymun,Ireland,-6.264963,53.3897152
2030,Dunlewy,Ireland,-6.1157412,53.2774963
2031,Wirral,United Kingdom,-3.1605843,53.3758568
2032,Lucan,Ireland,-9.4904891,52.6396679
2033,Blarney,Ireland,-8.8562835,53.510243
2034,Ratoath,Ireland,-6.4671298,53.5050031
2035,Daingean,Ireland,-7.1297243,52.2509369
2036,Burnside,United Kingdom,-3.5420426,55.9206837
2037,Ballyboden,Ireland,-6.3049392,53.3021194
2038,Donnybrook,Ireland,-6.2324705,53.3177535
2039,Nenagh,Ireland,-8.2001004,52.86326
2040,Carrigaline,Ireland,-8.3929404,51.8113447
2041,London,United Kingdom,-0.1255489,51.5195403
2042,Belfast,United Kingdom,-5.9308088,54.5940619
2043,Stradbally,Ireland,-8.5054897,52.7107501
2044,Donegal,Ireland,-8.5946591,54.632283
2045,Granard,Ireland,-7.5011999,53.776647
2046,Farranacoush,Ireland,-8.5171384,51.876873
2047,Macroom,Ireland,-8.958931,51.904635
2048,Seaton,United Kingdom,-0.672296,52.574095
2049,Milton,United Kingdom,-0.934063,53.248446
2050,Kingston,United Kingdom,-2.355369,50.887101
2051,East End,United Kingdom,-2.0098528,50.7842082
2052,Fairview,Ireland,-6.4202878,54.0026343
2053,Portarlington,Ireland,-7.185387,53.158984
2054,Swords,Ireland,-6.2071246,53.4562426
2055,Church End,United Kingdom,0.1405602,52.216745
2056,Longwood,Ireland,-6.2892907,53.310122
2057,Cavan,Ireland,-7.297914,54.026345
2058,Ferbane,Ireland,-8.4824714,51.8862378
2059,Aghada,Ireland,-8.4627451,54.25645
2060,Cill Airne,Ireland,-6.2890702,53.3201497
2061,Beaumont,Ireland,-6.2057463,53.3870149
2062,Monasterevin,Ireland,-7.0625888,53.1387595
2063,Loughrea,Ireland,-6.3506335,53.2911347
2064,Church End,United Kingdom,-0.198414,51.598282
2065,Kanturk,Ireland,-8.9342111,52.182304
2066,London,United Kingdom,-0.1255489,51.5195403
2067,Twyford,United Kingdom,-0.922509,52.683916
2068,Upton,United Kingdom,-1.2780726,53.6190091
2069,Kanturk,Ireland,-8.9342111,52.182304
2070,Castleblayney,Ireland,-6.64937,54.10269
2071,Old Kilcullen,Ireland,-6.7449927,53.1310185
2072,Fairview,Ireland,-6.4202878,54.0026343
2073,Charlton,United Kingdom,-1.407848,51.59119
2074,Daingean,Ireland,-7.1297243,52.2509369
2075,Gorey,Ireland,-6.308522,52.665267
2076,Norton,United Kingdom,-1.1202549,52.2679288
2077,Sallins,Ireland,-6.6633404,53.2492381
2078,Castlepollard,Ireland,-7.2979911,53.6785169
2079,Aberdeen,United Kingdom,-2.2508745,56.968436
2080,Kinloch,United Kingdom,-6.2823331,57.013064
2081,London,United Kingdom,-0.0829051,51.5116933
2082,Ballina,Ireland,-9.151825,54.11215
2083,Bailieborough,Ireland,-6.9711886,53.916791
2084,Dublin,Ireland,-6.2427004,53.3347733
2085,London,United Kingdom,-0.1284654,51.5142805
2086,Manchester,United Kingdom,-2.2294364,53.4508777
2087,Swinford,Ireland,-8.9480659,53.940892
2088,Dungloe,Ireland,-6.3695384,53.3734053
2089,Weston,United Kingdom,-0.964804,50.994689
2090,Rathnew,Ireland,-6.374155,53.3223974
2091,Crossmolina,Ireland,-6.473025,54.0086093
2092,Carrigtwohill,Ireland,-8.259128,51.908209
2093,Portumna,Ireland,-8.2215941,53.0917381
2094,Marston,United Kingdom,-2.244703,52.721723
2095,Granard,Ireland,-7.5011999,53.776647
2096,Castleblayney,Ireland,-6.64937,54.10269
2097,Manchester,United Kingdom,-2.2294364,53.4508777
2098,Killumney,Ireland,-8.6340751,52.6638144
2099,Glasnevin,Ireland,-6.266734,53.3829319
2100,Monasterevin,Ireland,-7.0625888,53.1387595
2101,Kinnegad,Ireland,-9.1327273,53.806868
2102,Rathnew,Ireland,-6.374155,53.3223974
2103,Gorey,Ireland,-6.308522,52.665267
2104,Cavan,Ireland,-7.297914,54.026345
2105,Newtown,United Kingdom,-1.3218754,51.3684218
2106,Fairview,Ireland,-6.4202878,54.0026343
2107,Midleton,Ireland,-8.1722173,51.9138694
2108,Church End,United Kingdom,0.1405602,52.216745
2109,Eadestown,Ireland,-6.590926,53.1936864
2110,Prosperous,Ireland,-6.7515223,53.2888321
2111,Cluain Meala,Ireland,-6.2611953,53.3881832
2112,Aston,United Kingdom,-2.569913,52.684744
2113,Sandymount,Ireland,-6.2152673,53.3323703
2114,Cherryville,Ireland,-7.1111732,52.2513095
2115,Cashel,Ireland,-7.888894,52.516323
2116,Boyle,Ireland,-8.2969737,53.9735591
2117,Gort,Ireland,-8.9791425,52.8638391
2118,Kinnegad,Ireland,-9.1327273,53.806868
2119,Watergrasshill,Ireland,-8.337871,52.0097259
2120,Belfast,United Kingdom,-5.9308088,54.5940619
2121,Ballivor,Ireland,-6.1191333,53.1915379
2122,Gweedore,Ireland,-9.0288689,53.2737147
2123,Fairview,Ireland,-6.4202878,54.0026343
2124,Upton,United Kingdom,-0.7009333,53.3723602
2125,Castleknock,Ireland,-9.0248232,53.2760162
2126,Birmingham,United Kingdom,-1.7138034,52.454148
2127,Thomastown,Ireland,-6.7434401,53.2229873
2128,Clondalkin,Ireland,-6.4496384,53.3582341
2129,Sheffield,United Kingdom,-1.7622544,53.3992318
2130,Shankill,Ireland,-6.124065,53.231395
2131,London,United Kingdom,-0.0829051,51.5116933
2132,Watergrasshill,Ireland,-8.337871,52.0097259
2133,Church End,United Kingdom,-0.198414,51.598282
2134,Kill,Ireland,-6.5924609,53.2482376
2135,Kinnegad,Ireland,-9.1327273,53.806868
2136,Brampton,United Kingdom,1.580316,52.382748
2137,Booterstown,Ireland,-6.1979853,53.3046353
2138,Cluain Meala,Ireland,-6.2611953,53.3881832
2139,Birmingham,United Kingdom,-1.7138034,52.454148
2140,Kingscourt,Ireland,-6.2755912,53.3500473
2141,Bailieborough,Ireland,-6.9711886,53.916791
2142,Ballymahon,Ireland,-7.7655701,53.5650926
2143,Castlerea,Ireland,-8.6346959,53.7423435
2144,Askeaton,Ireland,-8.9706844,52.6004448
2145,Middleton,United Kingdom,-0.766168,52.501244
2146,Dungloe,Ireland,-6.3695384,53.3734053
2147,Marston,United Kingdom,-2.244703,52.721723
2148,Ballinroad,Ireland,-7.5717688,52.1045472
2149,Linton,United Kingdom,-2.0215836,54.0542238
2150,Balrothery,Ireland,-6.1884248,53.5879156
2151,Sandymount,Ireland,-6.2152673,53.3323703
2152,Kilmacanoge,Ireland,-6.139018,53.171935
2153,Longwood,Ireland,-6.2892907,53.310122
2154,Enniskerry,Ireland,-8.9821467,52.8498651
2155,Rathdrum,Ireland,-6.163027,53.2339841
2156,Raphoe,Ireland,-8.2755058,52.2627273
2157,Aberdeen,United Kingdom,-2.2508745,56.968436
2158,Portarlington,Ireland,-7.185387,53.158984
2159,Weston,United Kingdom,-0.964804,50.994689
2160,Cherryville,Ireland,-7.1111732,52.2513095
2161,Ballisodare,Ireland,-8.5070436,54.2109904
2162,Bayside,Ireland,-9.1097137,53.2582868
2163,Castlebellingham,Ireland,-6.391149,53.8996586
2164,Fermoy,Ireland,-9.5003786,52.4458588
2165,Dungloe,Ireland,-6.3695384,53.3734053
2166,Blessington,Ireland,-8.5111664,51.8858819
2167,Carrigtwohill,Ireland,-8.259128,51.908209
2168,Longwood,Ireland,-6.2892907,53.310122
2169,Ashford,Ireland,-6.3828795,53.385304
2170,Bailieborough,Ireland,-6.9711886,53.916791
2171,Dundrum,Ireland,-6.2508196,53.2866372
2172,Pentre,United Kingdom,-2.941678,52.753093
2173,Belmullet,Ireland,-10.0320886,54.2223118
2174,Crossmolina,Ireland,-6.473025,54.0086093
2175,Kinnegad,Ireland,-9.1327273,53.806868
2176,Eaton,United Kingdom,-0.9335791,53.2945961
2177,Sandyford,Ireland,-6.3422325,53.719155
2178,Dundrum,Ireland,-6.2508196,53.2866372
2179,Dungarvan,Ireland,-6.1822287,53.3788495
2180,Monasterevin,Ireland,-7.0625888,53.1387595
2181,Lucan,Ireland,-9.4904891,52.6396679
2182,Shankill,Ireland,-6.124065,53.231395
2183,Upton,United Kingdom,-1.2780726,53.6190091
2184,Ashford,Ireland,-6.3828795,53.385304
2185,Enniskerry,Ireland,-8.9821467,52.8498651
2186,Weston,United Kingdom,-0.964804,50.994689
2187,London,United Kingdom,-0.1365486,51.5136143
2188,Watergrasshill,Ireland,-8.337871,52.0097259
2189,Tullich,United Kingdom,-3.1269422,57.4694803
2190,Blessington,Ireland,-8.5111664,51.8858819
2191,Kiltamagh,Ireland,-8.9949917,53.8533151
2192,Belfast,United Kingdom,-5.9308088,54.5940619
2193,London,United Kingdom,-0.1284654,51.5142805
2194,Crumlin,Ireland,-6.3048641,53.3284298
2195,Walton,United Kingdom,-1.585418,52.177639
2196,Dungarvan,Ireland,-6.1822287,53.3788495
2197,Brampton,United Kingdom,1.580316,52.382748
2198,Cashel,Ireland,-7.888894,52.516323
2199,Castlemartyr,Ireland,-8.05,51.9166667
2200,Ashford,Ireland,-6.3828795,53.385304
2201,Buckland,United Kingdom,1.2986666,51.1372058
2202,Youghal,Ireland,-7.8434254,51.949401
2203,Castlepollard,Ireland,-7.2979911,53.6785169
2204,Old Kilcullen,Ireland,-6.7449927,53.1310185
2205,Ballybofey,Ireland,-7.74208,54.70972
2206,Coolock,Ireland,-6.1920933,53.3916434
2207,London,United Kingdom,-0.1284654,51.5142805
2208,Tullamore,Ireland,-7.518792,53.284466
2209,Upton,United Kingdom,-1.2780726,53.6190091
2210,Rathangan,Ireland,-6.9898366,53.2265199
2211,Kinlough,Ireland,-6.1136478,53.2121335
2212,Fermoy,Ireland,-9.5003786,52.4458588
2213,Marston,United Kingdom,-2.244703,52.721723
2214,Youghal,Ireland,-7.8434254,51.949401
2215,Ratoath,Ireland,-6.4671298,53.5050031
2216,Horton,United Kingdom,-2.3523889,51.5598572
2217,Norton,United Kingdom,-1.4631269,53.3326454
2218,Sandyford,Ireland,-6.3422325,53.719155
2219,Greenhills,Ireland,-6.336393,53.3122864
2220,Moville,Ireland,-8.4242597,51.8910459
2221,Thomastown,Ireland,-6.7434401,53.2229873
2222,Milton,United Kingdom,-2.955445,57.6727414
2223,Beaumont,Ireland,-6.2057463,53.3870149
2224,Carlton,United Kingdom,-1.90546,54.256793
2225,Birr,Ireland,-7.9139891,53.0949398
2226,Preston,United Kingdom,-2.70309,53.763201
2227,Bayside,Ireland,-9.1097137,53.2582868
2228,Blessington,Ireland,-8.5111664,51.8858819
2229,Tullyallen,Ireland,-6.4241156,53.7369009
2230,Granard,Ireland,-7.5011999,53.776647
2231,Thomastown,Ireland,-6.7434401,53.2229873
2232,Cill Airne,Ireland,-6.2890702,53.3201497
2233,Clonskeagh,Ireland,-6.2387374,53.3141205
2234,Dún Laoghaire,Ireland,-6.133718,53.291512
2235,Birmingham,United Kingdom,-1.7138034,52.454148
2236,Ashley,United Kingdom,-2.2685462,51.4139633
2237,Rathnew,Ireland,-6.374155,53.3223974
2238,Preston,United Kingdom,-2.70309,53.763201
2239,Clogherhead,Ireland,-6.2429997,53.7902634
2240,Thomastown,Ireland,-6.7434401,53.2229873
2241,Claremorris,Ireland,-8.334953,51.8610022
2242,London,United Kingdom,-0.1401487,51.4984999
2243,Hatton,United Kingdom,-1.6462357,52.300713
2244,Kingscourt,Ireland,-6.2755912,53.3500473
2245,Belfast,United Kingdom,-5.9308088,54.5940619
2246,Gweedore,Ireland,-9.0288689,53.2737147
2247,Kinnegad,Ireland,-9.1327273,53.806868
2248,Ballylinan,Ireland,-7.0472382,52.9480781
2249,Beaumont,Ireland,-6.2057463,53.3870149
2250,Kill,Ireland,-6.5924609,53.2482376
2251,Fermoy,Ireland,-9.5003786,52.4458588
2252,Carrigaline,Ireland,-8.3929404,51.8113447
2253,Lusk,Ireland,-6.1535181,53.5220275
2254,Linton,United Kingdom,-2.0215836,54.0542238
2255,Merton,United Kingdom,-0.2050566,51.4255297
2256,Glasnevin,Ireland,-6.266734,53.3829319
2257,Skibbereen,Ireland,-9.268589,51.549106
2258,Castlebridge,Ireland,-6.5853664,53.378253
2259,Whitwell,United Kingdom,-1.555363,54.3886617
2260,Ballyboden,Ireland,-6.3049392,53.3021194
2261,Listowel,Ireland,-9.4851741,52.4460804
2262,Watergrasshill,Ireland,-8.337871,52.0097259
2263,Sallins,Ireland,-6.6633404,53.2492381
2264,Rathwire,Ireland,-7.145971,53.508326
2265,Milltown,Ireland,-7.9027266,53.4148582
2266,Cluain Meala,Ireland,-6.2611953,53.3881832
2267,Ashford,Ireland,-6.3828795,53.385304
2268,Rathnew,Ireland,-6.374155,53.3223974
2269,Castleblayney,Ireland,-6.64937,54.10269
2270,Thorpe,United Kingdom,-1.9847194,54.0521127
2271,Swindon,United Kingdom,-1.7880953,51.5487433
2272,Kiltamagh,Ireland,-8.9949917,53.8533151
2273,Norton,United Kingdom,-1.1202549,52.2679288
2274,Castlebellingham,Ireland,-6.391149,53.8996586
2275,Leeds,United Kingdom,-1.56285,53.8145
2276,Moville,Ireland,-8.4242597,51.8910459
2277,Cabinteely,Ireland,-6.1603828,53.2599034
2278,Ballymun,Ireland,-6.264963,53.3897152
2279,Ratoath,Ireland,-6.4671298,53.5050031
2280,Moycullen,Ireland,-9.159604,53.302644
2281,Dundrum,Ireland,-6.2508196,53.2866372
2282,Lucan,Ireland,-9.4904891,52.6396679
2283,Milton,United Kingdom,-2.955445,57.6727414
2284,Ballymun,Ireland,-6.264963,53.3897152
2285,Castleblayney,Ireland,-6.64937,54.10269
2286,London,United Kingdom,-0.1365486,51.5136143
2287,Norton,United Kingdom,-1.1202549,52.2679288
2288,Moycullen,Ireland,-9.159604,53.302644
2289,Tower,Ireland,-80.7087609,35.7797381
2290,Carrigaline,Ireland,-8.3929404,51.8113447
2291,Carrigaline,Ireland,-8.3929404,51.8113447
2292,Cloyne,Ireland,-6.2398782,53.32112
2293,Adare,Ireland,-6.176659,53.4487975
2294,Kilkenny,Ireland,-7.2584,52.655184
2295,West End,United Kingdom,0.04134,53.46464
2296,Eaton,United Kingdom,-0.9335791,53.2945961
2297,Leeds,United Kingdom,-1.56285,53.8145
2298,Dunlewy,Ireland,-6.1157412,53.2774963
2299,Newport,United Kingdom,1.6993747,52.6915552
2300,Oranmore,Ireland,-9.7359765,54.1433253
2301,Oughterard,Ireland,-6.1406578,53.2886387
2302,Gweedore,Ireland,-9.0288689,53.2737147
2303,Raphoe,Ireland,-8.2755058,52.2627273
2304,Cluain Meala,Ireland,-6.2611953,53.3881832
2305,Hatton,United Kingdom,-1.6462357,52.300713
2306,Balrothery,Ireland,-6.1884248,53.5879156
2307,Kildare,Ireland,-6.9140788,53.169971
2308,Norton,United Kingdom,-1.1202549,52.2679288
2309,Prosperous,Ireland,-6.7515223,53.2888321
2310,Lusk,Ireland,-6.1535181,53.5220275
2311,Bagenalstown,Ireland,-6.9692181,52.7009338
2312,Dún Laoghaire,Ireland,-6.133718,53.291512
2313,Horton,United Kingdom,-2.3523889,51.5598572
2314,Cill Airne,Ireland,-6.2890702,53.3201497
2315,London,United Kingdom,-0.1401487,51.4984999
2316,Marston,United Kingdom,-2.244703,52.721723
2317,Swindon,United Kingdom,-1.7880953,51.5487433
2318,Naas,Ireland,-6.67045,53.213319
2319,Kingston,United Kingdom,-2.355369,50.887101
2320,Thorpe,United Kingdom,-1.9847194,54.0521127
2321,Castlerea,Ireland,-8.6346959,53.7423435
2322,Bailieborough,Ireland,-6.9711886,53.916791
2323,Longford,Ireland,-7.8004329,53.7283566
2324,London,United Kingdom,-0.1365486,51.5136143
2325,Cobh,Ireland,-8.298942,51.848898
2326,Kiltamagh,Ireland,-8.9949917,53.8533151
2327,Upton,United Kingdom,-0.7009333,53.3723602
2328,Templeogue,Ireland,-6.3219759,53.2976886
2329,Aughrim,Ireland,-6.366762,53.2987724
2330,Norton,United Kingdom,-1.4631269,53.3326454
2331,Bristol,United Kingdom,-2.6467239,51.4063964
2332,Lucan,Ireland,-9.4904891,52.6396679
2333,Whitwell,United Kingdom,-1.555363,54.3886617
2334,Manorhamilton,Ireland,-8.1722002,54.3051891
